id,kind,title,release,rating,cast,cast_id,genres,duration,budget,worldwide_gross,summary,cover_url
102926,movie,The Silence of the Lambs,14-Feb-91,8.6,"Jodie Foster(Clarice Starling), Lawrence A. Bonney(FBI Instructor), Kasi Lemmons(Ardelia Mapp), Lawrence T. Wrentz(Agent Burroughs), Scott Glenn(Jack Crawford)","0000149, 0095029, 0501435, 0942145, 0001277","Crime, Drama, Thriller",118,"$19,000,000 (estimated)","$272,742,922","F.B.I. trainee Clarice Starling (Jodie Foster) works hard to advance her career, while trying to hide or put behind her West Virginia roots, of which if some knew, would automatically classify her as being backward or white trash. After graduation, she aspires to work in the agency's Behavioral Science Unit under the leadership of Jack Crawford (Scott Glenn). While she is still a trainee, Crawford asks her to question Dr. Hannibal Lecter (Sir Anthony Hopkins), a psychiatrist imprisoned, thus far, for eight years in maximum security isolation for being a serial killer who cannibalized his victims. Clarice is able to figure out the assignment is to pick Lecter's brains to help them solve another serial murder case, that of someone coined by the media as ""Buffalo Bill"" (Ted Levine), who has so far killed five victims, all located in the eastern U.S., all young women, who are slightly overweight (especially around the hips), all who were drowned in natural bodies of water, and all who were stripped of large swaths of skin. She also figures that Crawford chose her, as a woman, to be able to trigger some emotional response from Lecter. After speaking to Lecter for the first time, she realizes that everything with him will be a psychological game, with her often having to read between the very cryptic lines he provides. She has to decide how much she will play along, as his request in return for talking to him is to expose herself emotionally to him. The case takes a more dire turn when a sixth victim is discovered, this one from who they are able to retrieve a key piece of evidence, if Lecter is being forthright as to its meaning. A potential seventh victim is high profile Catherine Martin (Brooke Smith), the daughter of Senator Ruth Martin (Diane Baker), which places greater scrutiny on the case as they search for a hopefully still alive Catherine. Who may factor into what happens is Dr. Frederick Chilton (Anthony Heald), the warden at the prison, an opportunist who sees the higher profile with Catherine, meaning a higher profile for himself if he can insert himself successfully into the proceedings.",https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
76759,movie,Star Wars: Episode IV - A New Hope,01-Jul-78,8.6,"Mark Hamill(Luke Skywalker), Harrison Ford(Han Solo), Carrie Fisher(Princess Leia Organa), Peter Cushing(Grand Moff Tarkin), Alec Guinness(Ben Obi-Wan Kenobi)","0000434, 0000148, 0000402, 0001088, 0000027","Action, Adventure, Fantasy, Sci-Fi",121,"$11,000,000 (estimated)","$775,398,007, 25 Nov 2011","The Imperial Forces, under orders from cruel Darth Vader, hold Princess Leia hostage in their efforts to quell the rebellion against the Galactic Empire. Luke Skywalker and Han Solo, captain of the Millennium Falcon, work together with the companionable droid duo R2-D2 and C-3PO to rescue the beautiful princess, help the Rebel Alliance and restore freedom and justice to the Galaxy.",https://m.media-amazon.com/images/M/MV5BNzVlY2MwMjktM2E4OS00Y2Y3LWE3ZjctYzhkZGM3YzA1ZWM2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
66763,movie,Anand,12-Mar-71,8.6,"Rajesh Khanna(Anand Saigal), Amitabh Bachchan(Dr. Bhaskar K. Bannerjee / Babu Moshai), Sumita Sanyal(Renu), Ramesh Deo(Dr. Prakash Kulkarni), Seema Deo(Suman Kulkarni)","0004435, 0000821, 0764407, 0219946, 0219947","Drama, Musical",122,"INR3,000,000 (estimated)",NA,Dr Bhaskar Bannerjee is not happy with his profession as he cant save the lives of people dying of illness due to poverty.His Dr friend Kulkarni charges huge for imaginary illness of rich and uses that money to people who cant afford treatment.Things change when Anand a cancer patients enters Bhaskar's life Anand is cheerful and believes in spreading happiness to everyone as he knows he is on last stage of cancer and has few months to live.Bhaskar and Anand bond very well Anand also gets Bhaskar's love life back on track and Bhaskar doesn't want him to loose anymore.As time passes Anand's condition starts to deteriorate and everyone around him is just hoping for a miracle.,https://m.media-amazon.com/images/M/MV5BYmYzNmM2MDctZGY3Yi00NjRiLWIxZjctYjgzYTcxYTNhYTMyXkEyXkFqcGdeQXVyMjUxMTY3ODM@.jpg
47478,movie,Seven Samurai,26-Apr-54,8.6,"Toshirô Mifune(Kikuchiyo), Takashi Shimura(Kambei Shimada), Keiko Tsushima(Shino), Yukiko Shimazaki(Wife), Kamatari Fujiwara(Farmer Manzo)","0001536, 0793766, 0875477, 0793616, 0297869","Action, Adventure, Drama",207,"$2,000,000 (estimated)",NA,"A veteran samurai, who has fallen on hard times, answers a village's request for protection from bandits. He gathers 6 other samurai to help him, and they teach the townspeople how to defend themselves, and they supply the samurai with three small meals a day. The film culminates in a giant battle when 40 bandits attack the village.",https://m.media-amazon.com/images/M/MV5BOWE4ZDdhNmMtNzE5ZC00NzExLTlhNGMtY2ZhYjYzODEzODA1XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
38650,movie,It's a Wonderful Life,07-Jan-47,8.6,"James Stewart(George Bailey), Donna Reed(Mary Hatch), Lionel Barrymore(Mr. Potter), Thomas Mitchell(Uncle Billy), Henry Travers(Clarence)","0000071, 0001656, 0000859, 0593775, 0871287","Drama, Family, Fantasy",130,"$3,180,000 (estimated)",NA,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money and hides it from Billy. When the bank examiner discovers the shortage later that night, George realizes that he will be held responsible and sent to jail and the company will collapse, finally allowing Potter to take over the town. Thinking of his wife, their young children, and others he loves will be better off with him dead, he contemplates suicide. But the prayers of his loved ones result in a gentle angel named Clarence coming to earth to help George, with the promise of earning his wings. He shows George what things would have been like if he had never been born.",https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@.jpg
7286456,movie,Joker,02-Oct-19,8.5,"Joaquin Phoenix(Arthur Fleck), Robert De Niro(Murray Franklin), Zazie Beetz(Sophie Dumond), Frances Conroy(Penny Fleck), Brett Cullen(Thomas Wayne)","0001618, 0000134, 5939164, 0175814, 0191442","Crime, Drama, Thriller",122,"$55,000,000 (estimated)","$1,074,251,311","Arthur Fleck works as a clown and is an aspiring stand-up comic. He has mental health issues, part of which involves uncontrollable laughter. Times are tough and, due to his issues and occupation, Arthur has an even worse time than most. Over time these issues bear down on him, shaping his actions, making him ultimately take on the persona he is more known as...Joker.",https://m.media-amazon.com/images/M/MV5BNGVjNWI4ZGUtNzE0MS00YTJmLWE0ZDctN2ZiYTk2YmI3NTYyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
6316138,movie,Ayla: The Daughter of War,27-Oct-17,8.5,"Çetin Tekindor(Süleyman Dilbirligi), Ismail Hacioglu(Süleyman Dilbirligi), Kyung-jin Lee(Ayla), Kim Seol(Ayla), Ali Atay(Ali)","1002038, 1385304, 2349707, 8932809, 1778124","Biography, Drama, History, War",125,NA,NA,"In 1950, amid-st the ravages of the Korean War, Sergeant Süleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, this little girl captures the heart of Süleyman, who risks his own life to save her, smuggling her into his Army base and out of harms way. Not knowing her name and unable to communicate with her, Süleyman names her Ayla, in reminiscence of the moon on the fateful night during which they met. The two form an instantaneous and inseparable bond, and Ayla, almost effortlessly, brings an uncanny joy to the Turkish brigade in the grip of war. As the war comes to a close however, Süleyman's brigade is told that they will be returning home. Süleyman cannot bear abandoning Ayla, and does everything within his power to take her with him. After repeated failure, he is forced to give Ayla to an orphanage, but doesn't give up on the hope of one day reuniting with her. Will the two ever get back together?",https://m.media-amazon.com/images/M/MV5BNWJhMDlmZGUtYzcxNS00NDRiLWIwNjktNDY1Mjg3ZjBkYzY0XkEyXkFqcGdeQXVyMTU4MjUwMjI@.jpg
4154756,movie,Avengers: Infinity War,27-Apr-18,8.5,"Robert Downey Jr.(Tony Stark / Iron Man), Chris Hemsworth(Thor), Mark Ruffalo(Bruce Banner / Hulk), Chris Evans(Steve Rogers / Captain America), Scarlett Johansson(Natasha Romanoff / Black Widow)","0000375, 1165110, 0749263, 0262635, 0424060","Action, Adventure, Sci-Fi",149,"$321,000,000 (estimated)","$2,048,709,917","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment, the fate of Earth and existence has never been more uncertain.",https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@.jpg
2582802,movie,Whiplash,20-Feb-15,8.5,"Miles Teller(Andrew), J.K. Simmons(Fletcher), Paul Reiser(Jim Neimann), Melissa Benoist(Nicole), Austin Stowell(Ryan)","1886602, 0799777, 0001663, 2552034, 3271473","Drama, Music",106,"$3,300,000 (estimated)","$48,982,041","A young and talented drummer attending a prestigious music academy finds himself under the wing of the most respected professor at the school; one who does not hold back on abuse towards his students. The two form an odd relationship as the student wants to achieve greatness, and the professor pushes him.",https://m.media-amazon.com/images/M/MV5BOTA5NDZlZGUtMjAxOS00YTRkLTkwYmMtYWQ0NWEwZDZiNjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
1675434,movie,The Intouchables,13-Jul-12,8.5,"François Cluzet(Philippe), Omar Sy(Driss), Anne Le Ny(Yvonne), Audrey Fleurot(Magalie), Joséphine de Meaux(La DRH société de courses)","0167388, 1082477, 0494504, 1109153, 1525639","Biography, Comedy, Drama",112,"EUR9,500,000 (estimated)","$426,480,871","In Paris, the aristocratic and intellectual Philippe is a quadriplegic millionaire who is interviewing candidates for the position of his carer, with his red-haired secretary Magalie. Out of the blue, Driss cuts the line of candidates and brings a document from the Social Security and asks Phillipe to sign it to prove that he is seeking a job position so he can receive his unemployment benefit. Philippe challenges Driss, offering him a trial period of one month to gain experience helping him. Then Driss can decide whether he would like to stay with him or not. Driss accepts the challenge and moves to the mansion, changing the boring life of Phillipe and his employees.",https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@.jpg
482571,movie,The Prestige,19-Oct-06,8.5,"Hugh Jackman(Robert Angier), Christian Bale(Alfred Borden), Michael Caine(Cutter), Piper Perabo(Julia McCullough), Rebecca Hall(Sarah)","0413168, 0000288, 0000323, 0005305, 0356017","Drama, Mystery, Sci-Fi, Thriller",130,"$40,000,000 (estimated)","$109,676,311, 08 Feb 2007","In the end of the nineteenth century, in London, Robert Angier, his beloved wife Julia McCullough, and Alfred Borden are friends and assistants of a magician. When Julia accidentally dies during a performance, Robert blames Alfred for her death, and they become enemies. Both become famous and rival magicians, sabotaging the performance of the other on the stage. When Alfred performs a successful trick, Robert becomes obsessed trying to disclose the secret of his competitor with tragic consequences.",https://m.media-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2.jpg
407887,movie,The Departed,31-Oct-07,8.5,"Leonardo DiCaprio(Billy), Matt Damon(Colin Sullivan), Jack Nicholson(Frank Costello), Mark Wahlberg(Dignam), Martin Sheen(Queenan)","0000138, 0000354, 0000197, 0000242, 0000640","Crime, Drama, Thriller",151,"$90,000,000 (estimated)","$289,847,354","In this crime-action tour de force, the South Boston state police force is waging war on Irish-American organized crime. Young undercover cop Billy Costigan is assigned to infiltrate the mob syndicate run by gangland chief Frank Costello. While Billy quickly gains Costello's confidence, Colin Sullivan, a hardened young criminal who has infiltrated the state police as an informer for the syndicate is rising to a position of power in the Special Investigation Unit. Each man becomes deeply consumed by their double lives, gathering information about the plans and counter-plans of the operations they have penetrated. But when it becomes clear to both the mob and the police that there is a mole in their midst, Billy and Colin are suddenly in danger of being caught and exposed to the enemy - and each must race to uncover the identity of the other man in time to save themselves. But is either willing to turn on their friends and comrades they've made during their long stints undercover?",https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3.jpg
253474,movie,The Pianist,03-Apr-19,8.5,"Adrien Brody(Wladyslaw Szpilman), Emilia Fox(Dorota), Michal Zebrowski(Jurek), Ed Stoppard(Henryk), Maureen Lipman(Mother)","0004778, 0288976, 0954076, 0832380, 0513520","Biography, Drama, Music, War",150,"$35,000,000 (estimated)","$120,072,577","In this adaptation of the autobiography ""The Pianist: The Extraordinary True Story of One Man's Survival in Warsaw, 1939-1945,"" Wladyslaw Szpilman, a Polish Jewish radio station pianist, sees Warsaw change gradually as World War II begins. Szpilman is forced into the Warsaw Ghetto, but is later separated from his family during Operation Reinhard. From this time until the concentration camp prisoners are released, Szpilman hides in various locations among the ruins of Warsaw.",https://m.media-amazon.com/images/M/MV5BOWRiZDIxZjktMTA1NC00MDQ2LWEzMjUtMTliZmY3NjQ3ODJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
172495,movie,Gladiator,01-Sep-00,8.5,"Russell Crowe(Maximus), Joaquin Phoenix(Commodus), Connie Nielsen(Lucilla), Oliver Reed(Proximo), Richard Harris(Marcus Aurelius)","0000128, 0001618, 0001567, 0001657, 0001321","Action, Adventure, Drama",155,"$103,000,000 (estimated)","$457,640,427, 28 Feb 2012","Maximus is a powerful Roman general, loved by the people and the aging Emperor, Marcus Aurelius. Before his death, the Emperor chooses Maximus to be his heir over his own son, Commodus, and a power struggle leaves Maximus and his family condemned to death. The powerful general is unable to save his family, and his loss of will allows him to get captured and put into the Gladiator games until he dies. The only desire that fuels him now is the chance to rise to the top so that he will be able to look into the eyes of the man who will feel his revenge.",https://m.media-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
120586,movie,American History X,20-Nov-98,8.5,"Edward Norton(Derek Vinyard), Edward Furlong(Danny Vinyard), Beverly D'Angelo(Doris Vinyard), Jennifer Lien(Davina Vinyard), Ethan Suplee(Seth Ryan)","0001570, 0000411, 0000350, 0000497, 0839486",Drama,119,"$7,500,000 (estimated)","$23,875,127","Derek Vineyard is paroled after serving 3 years in prison for brutally killing two black men who tried to break into/steal his truck. Through his brother's, Danny Vineyard, narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",https://m.media-amazon.com/images/M/MV5BZjA0MTM4MTQtNzY5MC00NzY3LWI1ZTgtYzcxMjkyMzU4MDZiXkEyXkFqcGdeQXVyNDYyMDk5MTU@.jpg
